chapter	sentence_id	token_id	token	target
baskervilles13	199	43	journey	O
baskervilles13	200	1	small	O
baskervilles13	200	2	boy	O
baskervilles13	200	4	waiting	O
baskervilles13	200	5	upon	O
baskervilles13	200	7	platform	O
baskervilles13	201	2	orders	O
baskervilles13	201	4	sir	O
baskervilles13	202	3	take	O
baskervilles13	202	5	train	O
baskervilles13	202	7	town	O
baskervilles13	202	9	cartwright	O
baskervilles13	203	1	moment	O
baskervilles13	203	3	arrive	O
baskervilles13	203	6	send	O
baskervilles13	203	8	wire	O
baskervilles13	203	10	sir	O
baskervilles13	203	11	henry	O
baskervilles13	203	12	baskerville	O
baskervilles13	203	16	name	O
baskervilles13	203	19	say	O
baskervilles13	203	23	finds	O
baskervilles13	203	25	pocketbook	O
baskervilles13	203	29	dropped	O
baskervilles13	203	33	send	O
baskervilles13	203	36	registered	O
baskervilles13	203	37	post	O
baskervilles13	203	39	baker	O
baskervilles13	203	40	street	O
baskervilles13	204	1	yes	O
baskervilles13	204	3	sir	O
baskervilles13	205	2	ask	O
baskervilles13	205	5	station	O
baskervilles13	205	6	office	O
baskervilles13	205	11	message	O
baskervilles13	206	1	boy	O
baskervilles13	206	2	returned	O
baskervilles13	206	5	telegram	O
baskervilles13	206	8	holmes	O
baskervilles13	206	9	handed	O
baskervilles13	207	1	ran	O
baskervilles13	208	0	wire	O
baskervilles13	208	1	received	O
baskervilles13	209	0	coming	O
baskervilles13	209	3	unsigned	B-NEG
baskervilles13	209	4	warrant	O
baskervilles13	210	0	arrive	O
baskervilles13	210	1	five-forty	O
baskervilles13	211	0	lestrade	O
baskervilles13	212	4	answer	O
baskervilles13	212	6	mine	O
baskervilles13	212	9	morning	O
baskervilles13	213	3	best	O
baskervilles13	213	6	professionals	O
baskervilles13	213	9	think	O
baskervilles13	213	13	may	O
baskervilles13	213	14	need	O
baskervilles13	213	16	assistance	O
baskervilles13	214	2	watson	O
baskervilles13	214	5	think	O
baskervilles13	214	9	not	B-NEG
baskervilles13	214	10	employ	O
baskervilles13	214	12	time	O
baskervilles13	214	13	better	O
baskervilles13	214	14	than	O
baskervilles13	214	16	calling	O
baskervilles13	214	17	upon	O
baskervilles13	214	19	acquaintance	O
baskervilles13	214	21	mrs.	O
baskervilles13	214	22	laura	O
baskervilles13	214	23	lyons	O
baskervilles13	215	1	plan	O
baskervilles13	215	3	campaign	O
baskervilles13	215	5	beginning	O
baskervilles13	215	8	evident	O
baskervilles13	216	1	would	O
baskervilles13	216	2	use	O
baskervilles13	216	4	baronet	O
baskervilles13	216	6	order	O
baskervilles13	216	8	convince	O
baskervilles13	216	10	stapletons	O
baskervilles13	216	14	really	O
baskervilles13	216	15	gone	O
baskervilles13	216	20	actually	O
baskervilles13	216	21	return	O
baskervilles13	216	24	instant	O
baskervilles13	216	28	likely	O
baskervilles13	216	31	needed	O
baskervilles13	217	1	telegram	O
baskervilles13	217	3	london	O
baskervilles13	217	6	mentioned	O
baskervilles13	217	8	sir	O
baskervilles13	217	9	henry	O
baskervilles13	217	12	stapletons	O
baskervilles13	217	14	must	O
baskervilles13	217	15	remove	O
baskervilles13	217	17	last	O
baskervilles13	217	18	suspicions	O
baskervilles13	217	21	minds	O
baskervilles13	218	0	already	O
baskervilles13	218	2	seemed	O
baskervilles13	218	4	see	O
baskervilles13	218	6	nets	O
baskervilles13	218	7	drawing	O
baskervilles13	218	8	closer	O
baskervilles13	218	9	around	O
baskervilles13	218	11	leanjawed	O
baskervilles13	218	12	pike	O
baskervilles13	219	0	mrs.	O
baskervilles13	219	1	laura	O
baskervilles13	219	2	lyons	O
baskervilles13	219	6	office	O
baskervilles13	219	9	sherlock	O
baskervilles13	219	10	holmes	O
baskervilles13	219	11	opened	O
baskervilles13	219	13	interview	O
baskervilles13	219	16	frankness	O
baskervilles13	219	18	directness	O
baskervilles13	219	20	considerably	O
baskervilles13	219	21	amazed	O
baskervilles13	220	3	investigating	O
baskervilles13	220	5	circumstances	O
baskervilles13	220	7	attended	O
baskervilles13	220	9	death	O
baskervilles13	220	12	late	O
baskervilles13	220	13	sir	O
baskervilles13	220	14	charles	O
baskervilles13	220	15	baskerville	O
baskervilles13	220	18	said	O
baskervilles13	221	2	friend	O
baskervilles13	221	5	dr.	O
baskervilles13	221	6	watson	O
baskervilles13	221	9	informed	O
baskervilles13	221	15	communicated	O
baskervilles13	221	18	also	O
baskervilles13	221	23	withheld	O
baskervilles13	221	25	connection	O
baskervilles13	221	28	matter	O
baskervilles13	222	4	withheld	O
baskervilles13	222	8	asked	O
baskervilles13	222	9	defiantly	O
baskervilles13	223	3	confessed	O
baskervilles13	223	6	asked	O
baskervilles13	223	7	sir	O
baskervilles13	223	8	charles	O
baskervilles13	223	13	gate	O
baskervilles13	223	15	ten	O
baskervilles13	223	16	o'clock	O
baskervilles13	224	1	know	O
baskervilles13	224	6	place	O
baskervilles13	224	8	hour	O
baskervilles13	224	11	death	O
baskervilles13	225	2	withheld	O
baskervilles13	225	5	connection	O
baskervilles13	225	9	events	O
baskervilles13	226	3	no	B-NEG
baskervilles13	226	4	connection	O
baskervilles13	227	3	case	O
baskervilles13	227	5	coincidence	O
baskervilles13	227	6	must	O
baskervilles13	227	7	indeed	O
baskervilles13	227	10	extraordinary	O
baskervilles13	227	11	one	O
baskervilles13	228	2	think	O
baskervilles13	228	5	shall	O
baskervilles13	228	6	succeed	O
baskervilles13	228	8	establishing	O
baskervilles13	228	10	connection	O
baskervilles13	229	1	wish	O
baskervilles13	229	4	perfectly	O
baskervilles13	229	5	frank	O
baskervilles13	229	9	mrs.	O
baskervilles13	229	10	lyons	O
baskervilles13	230	1	regard	O
baskervilles13	230	3	case	O
baskervilles13	230	5	one	O
baskervilles13	230	7	murder	O
baskervilles13	230	11	evidence	O
baskervilles13	230	12	may	O
baskervilles13	230	13	implicate	O
baskervilles13	230	14	not	O
baskervilles13	230	17	friend	O
baskervilles13	230	18	mr.	O
baskervilles13	230	19	stapleton	O
baskervilles13	230	22	wife	O
baskervilles13	230	24	well	O
baskervilles13	231	1	lady	O
baskervilles13	231	2	sprang	O
baskervilles13	231	5	chair	O
baskervilles13	232	2	wife	O
baskervilles13	232	6	cried	O
baskervilles13	233	2	fact	O
baskervilles13	233	4	no	B-NEG
baskervilles13	233	5	longer	O
baskervilles13	233	7	secret	O
baskervilles13	234	1	person	O
baskervilles13	234	4	passed	O
baskervilles13	234	7	sister	O
baskervilles13	234	9	really	O
baskervilles13	234	11	wife	O
baskervilles13	235	0	mrs.	O
baskervilles13	235	1	lyons	O
baskervilles13	235	3	resumed	O
baskervilles13	235	5	seat	O
baskervilles13	236	1	hands	O
baskervilles13	236	3	grasping	O
baskervilles13	236	5	arms	O
baskervilles13	236	8	chair	O
baskervilles13	236	12	saw	O
baskervilles13	236	15	pink	O
baskervilles13	236	16	nails	O
baskervilles13	236	18	turned	O
baskervilles13	236	19	white	O
baskervilles13	236	22	pressure	O
baskervilles13	236	25	grip	O
baskervilles13	237	2	wife	O
baskervilles13	237	6	said	O
baskervilles13	238	2	wife	O
baskervilles13	239	2	not	B-NEG
baskervilles13	239	4	married	O
baskervilles13	239	5	man	O
baskervilles13	240	0	sherlock	O
baskervilles13	240	1	holmes	O
baskervilles13	240	2	shrugged	O
baskervilles13	240	4	shoulders	O
baskervilles13	241	1	prove	O
baskervilles13	242	0	prove	O
baskervilles13	244	1	fierce	O
baskervilles13	244	2	flash	O
baskervilles13	244	5	eyes	O
baskervilles13	244	6	said	O
baskervilles13	244	8	than	O
baskervilles13	244	10	words	O
baskervilles13	245	3	come	O
baskervilles13	245	4	prepared	O
baskervilles13	245	10	said	O
baskervilles13	245	11	holmes	O
baskervilles13	245	13	drawing	O
baskervilles13	245	14	several	O
baskervilles13	245	15	papers	O
baskervilles13	245	18	pocket	O
baskervilles13	246	4	photograph	O
baskervilles13	246	7	couple	O
baskervilles13	246	8	taken	O
baskervilles13	246	10	york	O
baskervilles13	246	11	four	O
baskervilles13	246	12	years	O
baskervilles13	246	13	ago	O
baskervilles13	247	2	indorsed	O
baskervilles13	247	4	mr.	O
baskervilles13	247	6	mrs.	O
baskervilles13	247	7	vandeleur	O
baskervilles13	247	14	no	B-NEG
baskervilles13	247	15	difficulty	O
baskervilles13	247	17	recognizing	O
baskervilles13	247	22	also	O
baskervilles13	247	26	know	O
baskervilles13	247	29	sight	O
baskervilles13	248	2	three	O
baskervilles13	248	3	written	O
baskervilles13	248	4	descriptions	O
baskervilles13	248	6	trustworthy	O
baskervilles13	248	7	witnesses	O
baskervilles13	248	9	mr.	O
baskervilles13	248	11	mrs.	O
baskervilles13	248	12	vandeleur	O
baskervilles13	248	17	time	O
baskervilles13	248	18	kept	O
baskervilles13	248	19	st.	O
baskervilles13	248	20	oliver	O
baskervilles13	248	21	's	O
baskervilles13	248	22	private	O
baskervilles13	248	23	school	O
baskervilles13	249	0	read	O
baskervilles13	249	3	see	O
baskervilles13	249	7	doubt	O
baskervilles13	249	9	identity	O
baskervilles13	249	12	people	O
baskervilles13	250	1	glanced	O
baskervilles13	250	7	looked	O
baskervilles13	250	10	us	O
baskervilles13	250	13	set	O
baskervilles13	250	15	rigid	O
baskervilles13	250	16	face	O
baskervilles13	250	19	desperate	O
baskervilles13	250	20	woman	O
baskervilles13	251	1	mr.	O
baskervilles13	251	2	holmes	O
baskervilles13	251	6	said	O
baskervilles13	251	10	man	O
baskervilles13	251	12	offered	O
baskervilles13	251	14	marriage	O
baskervilles13	251	16	condition	O
baskervilles13	251	19	could	O
baskervilles13	251	20	get	O
baskervilles13	251	22	divorce	O
baskervilles13	251	25	husband	O
baskervilles13	252	2	lied	O
baskervilles13	252	7	villain	O
baskervilles13	252	10	every	O
baskervilles13	252	11	conceivable	O
baskervilles13	252	12	way	O
baskervilles13	253	0	not	B-NEG
baskervilles13	253	1	one	O
baskervilles13	253	2	word	O
baskervilles13	253	4	truth	O
baskervilles13	253	7	ever	O
baskervilles13	253	8	told	O
baskervilles13	255	1	imagined	O
baskervilles13	255	8	sake	O
baskervilles13	256	3	see	O
baskervilles13	256	7	never	O
baskervilles13	256	8	anything	O
baskervilles13	256	11	tool	O
baskervilles13	256	14	hands	O
baskervilles13	257	3	preserve	O
baskervilles13	257	4	faith	O
baskervilles13	257	8	never	O
baskervilles13	257	9	kept	O
baskervilles13	258	3	try	O
baskervilles13	258	5	shield	O
baskervilles13	258	9	consequences	O
baskervilles13	258	13	wicked	O
baskervilles13	258	14	acts	O
baskervilles13	259	0	ask	O
baskervilles13	259	4	like	O
baskervilles13	259	9	nothing	B-NEG
baskervilles13	259	12	shall	O
baskervilles13	259	13	hold	O
baskervilles13	259	14	back	O
baskervilles13	260	0	one	O
baskervilles13	260	1	thing	O
baskervilles13	260	3	swear	O
baskervilles13	260	13	wrote	O
baskervilles13	260	15	letter	O
baskervilles13	260	17	never	B-NEG
baskervilles13	260	18	dreamed	O
baskervilles13	260	21	harm	O
baskervilles13	260	24	old	O
baskervilles13	260	25	gentleman	O
baskervilles13	260	31	kindest	O
baskervilles13	260	32	friend	O
baskervilles13	261	2	entirely	O
baskervilles13	261	3	believe	O
baskervilles13	261	6	madam	O
baskervilles13	261	9	said	O
baskervilles13	261	10	sherlock	O
baskervilles13	261	11	holmes	O
baskervilles13	262	2	recital	O
baskervilles13	262	5	events	O
baskervilles13	262	6	must	O
baskervilles13	262	9	painful	O
baskervilles13	262	14	perhaps	O
baskervilles13	262	17	make	O
baskervilles13	262	19	easier	O
baskervilles13	262	22	tell	O
baskervilles13	262	25	occurred	O
baskervilles13	262	30	check	O
baskervilles13	262	34	make	O
baskervilles13	262	36	material	O
baskervilles13	262	37	mistake	O
baskervilles13	263	1	sending	O
baskervilles13	263	4	letter	O
baskervilles13	263	6	suggested	O
baskervilles13	263	10	stapleton	O
baskervilles13	264	2	dictated	O
baskervilles13	265	2	presume	O
baskervilles13	265	5	reason	O
baskervilles13	265	7	gave	O
baskervilles13	265	11	would	O
baskervilles13	265	12	receive	O
baskervilles13	265	13	help	O
baskervilles13	265	15	sir	O
baskervilles13	265	16	charles	O
baskervilles13	265	19	legal	O
baskervilles13	265	20	expenses	O
baskervilles13	265	21	connected	O
baskervilles13	265	24	divorce	O
baskervilles13	266	1	exactly	O
baskervilles13	267	6	sent	O
baskervilles13	267	8	letter	O
baskervilles13	267	10	dissuaded	O
baskervilles13	267	13	keeping	O
baskervilles13	267	15	appointment	O
baskervilles13	268	2	told	O
baskervilles13	268	6	would	O
baskervilles13	268	7	hurt	O
baskervilles13	268	9	self-respect	O
baskervilles13	268	13	man	O
baskervilles13	268	15	find	O
baskervilles13	268	17	money	O
baskervilles13	268	21	object	O
baskervilles13	268	25	though	O
baskervilles13	268	29	poor	O
baskervilles13	268	30	man	O
baskervilles13	268	33	would	O
baskervilles13	268	34	devote	O
baskervilles13	268	36	last	O
baskervilles13	268	37	penny	O
baskervilles13	268	39	removing	O
baskervilles13	268	41	obstacles	O
baskervilles13	268	43	divided	O
baskervilles13	268	44	us	O
baskervilles13	269	2	appears	O
baskervilles13	269	7	consistent	O
baskervilles13	269	8	character	O
baskervilles13	270	3	heard	O
baskervilles13	270	4	nothing	B-NEG
baskervilles13	270	7	read	O
baskervilles13	270	9	reports	O
baskervilles13	270	12	death	O
baskervilles13	270	15	paper	O
baskervilles13	271	1	no	B-NEG
baskervilles13	272	3	made	O
baskervilles13	272	5	swear	O
baskervilles13	272	7	say	O
baskervilles13	272	8	nothing	B-NEG
baskervilles13	272	11	appointment	O
baskervilles13	272	13	sir	O
baskervilles13	272	14	charles	O
baskervilles13	274	1	said	O
baskervilles13	274	4	death	O
baskervilles13	274	8	mysterious	O
baskervilles13	274	9	one	O
baskervilles13	274	15	certainly	O
baskervilles13	274	17	suspected	O
baskervilles13	274	20	facts	O
baskervilles13	274	21	came	O
baskervilles13	275	1	frightened	O
baskervilles13	275	4	remaining	O
baskervilles13	275	5	silent	O
baskervilles13	276	1	quite	O
baskervilles13	277	4	suspicions	O
baskervilles13	278	1	hesitated	O
baskervilles13	278	3	looked	O
baskervilles13	279	2	knew	O
baskervilles13	279	7	said	O
baskervilles13	280	5	kept	O
baskervilles13	280	6	faith	O
baskervilles13	280	11	always	O
baskervilles13	280	13	done	O
baskervilles13	281	2	think	O
baskervilles13	281	6	whole	O
baskervilles13	281	11	fortunate	O
baskervilles13	281	12	escape	O
baskervilles13	281	15	said	O
baskervilles13	281	16	sherlock	O
baskervilles13	281	17	holmes	O
baskervilles13	282	7	power	O
baskervilles13	282	10	knew	O
baskervilles13	282	14	yet	O
baskervilles13	282	17	alive	O
baskervilles13	283	3	walking	O
baskervilles13	283	6	months	O
baskervilles13	283	8	near	O
baskervilles13	283	11	edge	O
baskervilles13	283	14	precipice	O
baskervilles13	284	1	must	O
baskervilles13	284	2	wish	O
baskervilles13	284	4	good-morning	O
baskervilles13	284	7	mrs.	O
baskervilles13	284	8	lyons	O
baskervilles13	284	13	probable	O
baskervilles13	284	18	shortly	O
baskervilles13	284	19	hear	O
baskervilles13	284	21	us	O
baskervilles13	285	2	case	O
baskervilles13	285	3	becomes	O
baskervilles13	285	4	rounded	O
baskervilles13	285	8	difficulty	O
baskervilles13	285	10	difficulty	O
baskervilles13	285	11	thins	O
baskervilles13	285	12	away	O
baskervilles13	285	14	front	O
baskervilles13	285	16	us	O
baskervilles13	285	19	said	O
baskervilles13	285	20	holmes	O
baskervilles13	285	23	stood	O
baskervilles13	285	24	waiting	O
baskervilles13	285	27	arrival	O
baskervilles13	285	30	express	O
baskervilles13	285	32	town	O
baskervilles13	286	2	shall	O
baskervilles13	286	3	soon	O
baskervilles13	286	7	position	O
baskervilles13	286	10	able	O
baskervilles13	286	12	put	O
baskervilles13	286	15	single	O
baskervilles13	286	16	connected	O
baskervilles13	286	17	narrative	O
baskervilles13	286	18	one	O
baskervilles13	286	22	singular	O
baskervilles13	286	24	sensational	O
baskervilles13	286	25	crimes	O
baskervilles13	286	27	modern	O
baskervilles13	286	28	times	O
baskervilles13	287	0	students	O
baskervilles13	287	2	criminology	O
baskervilles13	287	4	remember	O
baskervilles13	287	6	analogous	O
baskervilles13	287	7	incidents	O
baskervilles13	287	9	godno	O
baskervilles13	287	12	little	O
baskervilles13	287	13	russia	O
baskervilles13	287	17	year	O
baskervilles13	287	22	course	O
baskervilles13	287	26	anderson	O
baskervilles13	287	27	murders	O
baskervilles13	287	29	north	O
baskervilles13	287	30	carolina	O
baskervilles13	287	34	case	O
baskervilles13	287	35	possesses	O
baskervilles13	287	37	features	O
baskervilles13	287	40	entirely	O
baskervilles13	288	0	even	O
baskervilles13	288	4	no	B-NEG
baskervilles13	288	5	clear	O
baskervilles13	288	6	case	O
baskervilles13	288	10	wily	O
baskervilles13	288	11	man	O
baskervilles13	289	2	shall	O
baskervilles13	289	5	much	O
baskervilles13	289	6	surprised	O
baskervilles13	289	10	not	B-NEG
baskervilles13	289	11	clear	O
baskervilles13	289	12	enough	O
baskervilles13	289	15	go	O
baskervilles13	289	17	bed	O
baskervilles13	289	19	night	O
baskervilles13	290	1	london	O
baskervilles13	290	2	express	O
baskervilles13	290	3	came	O
baskervilles13	290	4	roaring	O
baskervilles13	290	7	station	O
baskervilles13	290	11	small	O
baskervilles13	290	13	wiry	O
baskervilles13	290	14	bulldog	O
baskervilles13	290	17	man	O
baskervilles13	290	19	sprung	O
baskervilles13	290	22	first-class	O
baskervilles13	290	23	carriage	O
baskervilles13	291	2	three	O
baskervilles13	291	3	shook	O
baskervilles13	291	4	hands	O
baskervilles13	291	8	saw	O
baskervilles13	291	13	reverential	O
baskervilles13	291	14	way	O
baskervilles13	291	17	lestrade	O
baskervilles13	291	18	gazed	O
baskervilles13	291	21	companion	O
baskervilles13	291	25	learned	O
baskervilles13	291	27	good	O
baskervilles13	291	28	deal	O
baskervilles13	291	29	since	O
baskervilles13	291	31	days	O
baskervilles13	291	35	first	O
baskervilles13	291	36	worked	O
baskervilles13	291	37	together	O
baskervilles13	292	1	could	O
baskervilles13	292	2	well	O
baskervilles13	292	3	remember	O
baskervilles13	292	5	scorn	O
baskervilles13	292	8	theories	O
baskervilles13	292	11	reasoner	O
baskervilles13	292	12	used	O
baskervilles13	292	15	excite	O
baskervilles13	292	18	practical	O
baskervilles13	292	19	man	O
baskervilles13	293	1	anything	O
baskervilles13	293	2	good	O
baskervilles13	293	6	asked	O
baskervilles13	294	2	biggest	O
baskervilles13	294	3	thing	O
baskervilles13	294	5	years	O
baskervilles13	294	8	said	O
baskervilles13	294	9	holmes	O
baskervilles13	295	3	two	O
baskervilles13	295	4	hours	O
baskervilles13	295	7	need	O
baskervilles13	295	8	think	O
baskervilles13	295	10	starting	O
baskervilles13	296	1	think	O
baskervilles13	296	3	might	O
baskervilles13	296	4	employ	O
baskervilles13	296	7	getting	O
baskervilles13	296	9	dinner	O
baskervilles13	296	13	lestrade	O
baskervilles13	296	17	take	O
baskervilles13	296	19	london	O
baskervilles13	296	20	fog	O
baskervilles13	296	24	throat	O
baskervilles13	296	26	giving	O
baskervilles13	296	29	breath	O
baskervilles13	296	32	pure	O
baskervilles13	296	33	night	O
baskervilles13	296	34	air	O
baskervilles13	296	36	dartmoor	O
baskervilles13	297	0	never	B-NEG
baskervilles13	298	0	ah	O
baskervilles13	298	2	well	O
baskervilles13	298	6	n't	B-NEG
baskervilles13	298	7	suppose	O
baskervilles13	298	10	forget	O
baskervilles13	298	12	first	O
baskervilles13	298	13	visit	O
baskervilles14	0	0	chapter	O
baskervilles14	0	3	hound	O
baskervilles14	0	6	baskervilles	O
baskervilles14	1	0	one	O
baskervilles14	1	2	sherlock	O
baskervilles14	1	3	holmes	O
baskervilles14	1	4	's	O
baskervilles14	1	5	defects	O
baskervilles14	1	9	indeed	O
baskervilles14	1	11	one	O
baskervilles14	1	12	may	O
baskervilles14	1	13	call	O
baskervilles14	1	16	defect	O
baskervilles14	1	22	exceedingly	O
baskervilles14	1	23	loath	O
baskervilles14	1	25	communicate	O
baskervilles14	1	27	full	O
baskervilles14	1	28	plans	O
baskervilles14	1	32	person	O
baskervilles14	1	35	instant	O
baskervilles14	1	38	fulfilment	O
baskervilles14	2	0	partly	O
baskervilles14	2	2	came	O
baskervilles14	2	3	no	O
baskervilles14	2	4	doubt	O
baskervilles14	2	8	masterful	O
baskervilles14	2	9	nature	O
baskervilles14	2	12	loved	O
baskervilles14	2	14	dominate	O
baskervilles14	2	16	surprise	O
baskervilles14	2	20	around	O
baskervilles14	3	0	partly	O
baskervilles14	3	1	also	O
baskervilles14	3	4	professional	O
baskervilles14	3	5	caution	O
baskervilles14	3	8	urged	O
baskervilles14	3	10	never	B-NEG
baskervilles14	3	12	take	O
baskervilles14	3	14	chances	O
baskervilles14	4	1	result	O
baskervilles14	4	3	however	O
baskervilles14	4	7	trying	O
baskervilles14	4	12	acting	O
baskervilles14	4	15	agents	O
baskervilles14	4	17	assistants	O
baskervilles14	5	2	often	O
baskervilles14	5	3	suffered	O
baskervilles14	5	8	never	B-NEG
baskervilles14	5	11	than	O
baskervilles14	5	14	long	O
baskervilles14	5	15	drive	O
baskervilles14	5	18	darkness	O
baskervilles14	6	1	great	O
baskervilles14	6	2	ordeal	O
baskervilles14	6	5	front	O
baskervilles14	6	7	us	O
baskervilles14	6	10	last	O
baskervilles14	6	15	make	O
baskervilles14	6	17	final	O
baskervilles14	6	18	effort	O
baskervilles14	6	21	yet	O
baskervilles14	6	22	holmes	O
baskervilles14	6	24	said	O
baskervilles14	6	25	nothing	B-NEG
baskervilles14	6	29	could	O
baskervilles14	6	31	surmise	O
baskervilles14	6	34	course	O
baskervilles14	6	36	action	O
baskervilles14	6	37	would	O
baskervilles14	7	1	nerves	O
baskervilles14	7	2	thrilled	O
baskervilles14	7	4	anticipation	O
baskervilles14	7	7	last	O
baskervilles14	7	9	cold	O
baskervilles14	7	10	wind	O
baskervilles14	7	11	upon	O
baskervilles14	7	13	faces	O
baskervilles14	7	16	dark	O
baskervilles14	7	18	void	O
baskervilles14	7	19	spaces	O
baskervilles14	7	21	either	O
baskervilles14	7	22	side	O
baskervilles14	7	25	narrow	O
baskervilles14	7	26	road	O
baskervilles14	7	27	told	O
baskervilles14	7	32	back	O
baskervilles14	7	33	upon	O
baskervilles14	7	35	moor	O
baskervilles14	8	0	every	O
baskervilles14	8	1	stride	O
baskervilles14	8	4	horses	O
baskervilles14	8	6	every	O
baskervilles14	8	7	turn	O
baskervilles14	8	10	wheels	O
baskervilles14	8	12	taking	O
baskervilles14	8	13	us	O
baskervilles14	8	14	nearer	O
baskervilles14	8	17	supreme	O
baskervilles14	8	18	adventure	O
baskervilles14	9	1	conversation	O
baskervilles14	9	3	hampered	O
baskervilles14	9	6	presence	O
baskervilles14	9	9	driver	O
baskervilles14	9	12	hired	O
baskervilles14	9	13	wagonette	O
baskervilles14	9	19	forced	O
baskervilles14	9	21	talk	O
baskervilles14	9	23	trivial	O
baskervilles14	9	24	matters	O
baskervilles14	9	27	nerves	O
baskervilles14	9	29	tense	O
baskervilles14	9	31	emotion	O
baskervilles14	9	33	anticipation	O
baskervilles14	10	3	relief	O
baskervilles14	10	9	unnatural	B-NEG
baskervilles14	10	10	restraint	O
baskervilles14	10	15	last	O
baskervilles14	10	16	passed	O
baskervilles14	10	17	frankland	O
baskervilles14	10	18	's	O
baskervilles14	10	19	house	O
baskervilles14	10	21	knew	O
baskervilles14	10	25	drawing	O
baskervilles14	10	26	near	O
baskervilles14	10	29	hall	O
baskervilles14	10	33	scene	O
baskervilles14	10	35	action	O
baskervilles14	11	2	not	B-NEG
baskervilles14	11	3	drive	O
baskervilles14	11	7	door	O
baskervilles14	11	9	got	O
baskervilles14	11	11	near	O
baskervilles14	11	13	gate	O
baskervilles14	11	16	avenue	O
baskervilles14	12	1	wagonette	O
baskervilles14	12	3	paid	O
baskervilles14	12	6	ordered	O
baskervilles14	12	8	return	O
baskervilles14	12	10	coombe	O
baskervilles14	12	11	tracey	O
baskervilles14	12	12	forthwith	O
baskervilles14	12	16	started	O
baskervilles14	12	18	walk	O
baskervilles14	12	20	merripit	O
baskervilles14	12	21	house	O
baskervilles14	13	3	armed	O
baskervilles14	13	5	lestrade	O
baskervilles14	14	1	little	O
baskervilles14	14	2	detective	O
baskervilles14	14	3	smiled	O
baskervilles14	15	2	long	O
baskervilles14	15	7	trousers	O
baskervilles14	15	11	hip-pocket	O
baskervilles14	15	15	long	O
baskervilles14	15	20	hip-pocket	O
baskervilles14	15	23	something	O
baskervilles14	16	1	good	O
baskervilles14	17	1	friend	O
baskervilles14	17	5	also	O
baskervilles14	17	6	ready	O
baskervilles14	17	8	emergencies	O
baskervilles14	18	2	're	O
baskervilles14	18	3	mighty	O
baskervilles14	18	4	close	O
baskervilles14	18	7	affair	O
baskervilles14	18	9	mr.	O
baskervilles14	18	10	holmes	O
baskervilles14	19	1	's	O
baskervilles14	19	3	game	O
baskervilles14	20	2	waiting	O
baskervilles14	20	3	game	O
baskervilles14	21	2	word	O
baskervilles14	21	6	not	B-NEG
baskervilles14	21	7	seem	O
baskervilles14	21	10	cheerful	O
baskervilles14	21	11	place	O
baskervilles14	21	14	said	O
baskervilles14	21	16	detective	O
baskervilles14	21	19	shiver	O
baskervilles14	21	21	glancing	O
baskervilles14	21	22	round	O
baskervilles14	21	26	gloomy	O
baskervilles14	21	27	slopes	O
baskervilles14	21	30	hill	O
baskervilles14	21	34	huge	O
baskervilles14	21	35	lake	O
baskervilles14	21	37	fog	O
baskervilles14	21	39	lay	O
baskervilles14	21	42	grimpen	O
baskervilles14	21	43	mire	O
baskervilles14	22	2	see	O
baskervilles14	22	4	lights	O
baskervilles14	22	7	house	O
baskervilles14	22	8	ahead	O
baskervilles14	22	10	us	O
baskervilles14	23	3	merripit	O
baskervilles14	23	4	house	O
baskervilles14	23	7	end	O
baskervilles14	23	10	journey	O
baskervilles14	24	1	must	O
baskervilles14	24	2	request	O
baskervilles14	24	5	walk	O
baskervilles14	24	7	tiptoe	O
baskervilles14	24	9	not	B-NEG
baskervilles14	24	11	talk	O
baskervilles14	24	14	whisper	O
baskervilles14	25	1	moved	O
baskervilles14	25	2	cautiously	O
baskervilles14	25	3	along	O
baskervilles14	25	5	track	O
baskervilles14	25	10	bound	O
baskervilles14	25	13	house	O
baskervilles14	25	16	holmes	O
baskervilles14	25	17	halted	O
baskervilles14	25	18	us	O
baskervilles14	25	23	two	O
baskervilles14	25	24	hundred	O
baskervilles14	25	25	yards	O
baskervilles14	26	6	said	O
baskervilles14	27	2	rocks	O
baskervilles14	27	3	upon	O
baskervilles14	27	5	right	O
baskervilles14	27	6	make	O
baskervilles14	27	8	admirable	O
baskervilles14	27	9	screen	O
baskervilles14	28	4	wait	O
baskervilles14	29	1	yes	O
baskervilles14	29	4	shall	O
baskervilles14	29	5	make	O
baskervilles14	29	7	little	O
baskervilles14	29	8	ambush	O
baskervilles14	30	0	get	O
baskervilles14	30	3	hollow	O
baskervilles14	30	5	lestrade	O
baskervilles14	31	3	inside	O
baskervilles14	31	5	house	O
baskervilles14	31	9	not	O
baskervilles14	31	11	watson	O
baskervilles14	32	2	tell	O
baskervilles14	32	4	position	O
baskervilles14	32	7	rooms	O
baskervilles14	33	3	latticed	O
baskervilles14	33	4	windows	O
baskervilles14	33	7	end	O
baskervilles14	34	2	think	O
baskervilles14	34	6	kitchen	O
baskervilles14	34	7	windows	O
baskervilles14	35	3	one	O
baskervilles14	35	4	beyond	O
baskervilles14	35	7	shines	O
baskervilles14	35	9	brightly	O
baskervilles14	36	3	certainly	O
baskervilles14	36	5	dining-room	O
baskervilles14	37	2	blinds	O
baskervilles14	38	1	know	O
baskervilles14	38	3	lie	O
baskervilles14	38	6	land	O
baskervilles14	38	7	best	O
baskervilles14	39	0	creep	O
